timestamp,cash_eur,total_equity_eur,n_open,n_closed
2026-09-11T07:58:57Z,2.1008991310107916,299.99999999999994,13,0
2026-09-11T08:07:22Z,2.1008991310107916,299.91200706649573,13,0
2026-09-11T08:58:01Z,2.1008991310107916,300.2428960775479,13,0
2026-09-11T09:59:57Z,2.1008991310107916,300.428366452921,13,0
2026-09-11T10:08:02Z,2.1008991310107916,300.3960447303723,13,0
2026-09-11T10:59:05Z,2.1008991310107916,300.4389853876121,13,0
2026-09-11T11:58:35Z,2.1008991310107916,300.43045322524716,13,0
2026-09-11T12:58:39Z,2.1008991310107916,300.56327560738526,13,0
2026-09-11T14:01:11Z,2.1008991310107916,302.5026861294115,13,0
2026-09-11T14:45:53Z,2.1008991310107916,300.61211612579785,13,0
2026-09-11T15:00:32Z,2.1008991310107916,300.4760411186072,13,0
2026-09-11T16:00:29Z,2.1008991310107916,300.7371529532161,13,0
2026-09-11T17:01:05Z,2.1008991310107916,300.93022696473884,13,0
2026-09-11T17:59:12Z,2.1008991310107916,299.97719775169816,13,0
2026-09-11T18:09:33Z,2.1008991310107916,300.1097011642915,13,0
2026-09-11T18:59:49Z,2.1008991310107916,300.08682758814695,13,0
2026-09-11T19:59:27Z,2.1008991310107916,300.05241694690267,13,0
2026-09-11T20:58:11Z,2.1008991310107916,299.99378790051964,13,0
2026-09-11T21:20:54Z,2.1008991310107916,299.9489597397688,13,0
2026-09-11T21:59:39Z,2.1008991310107916,299.9293010601635,13,0
2026-09-11T23:00:51Z,2.1008991310107916,299.9293010601635,13,0
2026-09-11T23:37:56Z,2.1008991310107916,299.9293010601635,13,0
2026-09-11T23:58:13Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T01:20:55Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T01:35:18Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T01:59:56Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T02:57:43Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T03:57:56Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T04:58:48Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T05:57:46Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T06:31:25Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T06:57:38Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T07:58:03Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T08:58:49Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T09:58:48Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T10:57:08Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T11:19:26Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T11:58:59Z,2.1008991310107916,299.9293010601635,13,0
2026-09-12T12:56:46Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T13:58:45Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T14:27:59Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T14:58:52Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T15:57:41Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T16:57:24Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T17:33:33Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T17:57:54Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T18:58:55Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T19:46:55Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T19:58:45Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T20:59:34Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T21:57:09Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T22:38:31Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T22:57:54Z,2.1008991310107916,300.1339233159118,13,0
2026-09-12T23:59:15Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T00:43:25Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T00:58:56Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T01:58:55Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T02:58:48Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T03:59:33Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T04:59:14Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T05:25:15Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T05:59:21Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T06:57:13Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T07:57:14Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T10:02:38Z,2.1008991310107916,300.1339233159118,13,0
2026-09-13T10:42:22Z,2.1008991310107916,300.1339233159118,13,0
