timestamp,strategy_avg_return,n_open,n_closed,spy_price,n100_price
2026-09-04T07:22:32Z,0.0,9,0,7747.7099609375,1903.4000244140625
2026-09-04T07:59:57Z,0.0004981339052041153,11,0,7747.7099609375,1909.4300537109375
2026-09-04T08:52:15Z,0.000846824788512784,11,0,7747.7099609375,1904.0999755859375
2026-09-04T09:51:35Z,0.0006475674259855351,11,0,7747.7099609375,1907.6500244140625
2026-09-04T10:51:33Z,0.0003985052239404808,11,0,7747.7099609375,1907.550048828125
2026-09-04T11:52:04Z,0.0005977625864677094,11,0,7747.7099609375,1909.06005859375
2026-09-04T12:51:55Z,0.0013449586937169093,11,0,7747.7099609375,1909.6400146484375
2026-09-04T13:46:38Z,0.0027737808565548657,11,0,7737.14990234375,1907.22998046875
2026-09-04T14:32:34Z,0.009671496324535749,11,0,7725.39990234375,1913.219970703125
2026-09-04T14:53:11Z,0.0076759206566867225,11,0,7716.06005859375,1912.56005859375
2026-09-04T15:53:07Z,0.009395706323242886,11,0,7714.25,1910.530029296875
2026-09-04T16:52:13Z,0.010277224798557498,11,0,7728.14990234375,1910.530029296875
2026-09-04T17:46:34Z,0.008686410334053363,11,0,7707.740234375,1910.530029296875
2026-09-04T18:53:01Z,0.00967097445626825,11,0,7718.14013671875,1910.530029296875
2026-09-04T19:52:57Z,0.011292481212771417,11,0,7719.009765625,1910.530029296875
2026-09-04T20:51:24Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-04T20:59:32Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-04T21:51:33Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-04T22:51:23Z,0.010936272077045152,11,0,7718.60009765625,1906.8199462890625
2026-09-04T23:14:29Z,0.010936272077045152,11,0,7718.60009765625,1906.8199462890625
2026-09-04T23:51:27Z,0.010936272077045152,11,0,7718.60009765625,1906.8199462890625
2026-09-05T00:51:18Z,0.010936272077045152,11,0,7718.60009765625,1906.8199462890625
2026-09-05T01:20:09Z,0.010936272077045152,11,0,7718.60009765625,1906.8199462890625
2026-09-05T01:51:22Z,0.010936272077045152,11,0,7718.60009765625,1906.8199462890625
2026-09-05T02:51:40Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T03:51:14Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T04:51:54Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T05:51:28Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T06:16:48Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T06:51:31Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T07:51:42Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T08:51:38Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T09:51:16Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T10:51:23Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T11:51:31Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T12:51:30Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
2026-09-05T13:51:24Z,0.010936272077045152,11,0,7718.60009765625,1910.530029296875
